workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,parse_us_median,ranges_median,e2e_median,e2e_warm_median,cold_pct_max
C_hit,orig,2f_top28,async_win,10,128,513.75,522.65,502.19,7.47,100.0,308.89,225.24,22.73,61.20,8.00,821.92,536.19,0.0
C_hit,orig,2f_top28,pread,5,128,501.89,544.11,500.22,21.31,100.0,1116.38,225.62,884.36,,,1618.27,1386.66,0.0
C_hit,orig,2f_top500,async,10,128,528.64,559.04,487.76,24.03,44.1,902.45,225.41,677.63,,,1439.12,1214.14,0.0
C_hit,orig,2f_top500,async_bulk,5,128,523.39,563.93,492.35,26.15,32.6,680.39,224.89,328.45,127.52,138.00,1205.38,853.72,0.0
C_hit,orig,2f_top500,async_win,10,128,551.73,588.79,485.31,35.45,31.5,688.28,224.12,336.56,127.60,138.00,1243.14,892.63,0.0
C_hit,orig,2f_top500,pread,5,128,564.66,571.18,523.72,17.32,100.0,3369.12,224.29,3143.63,,,3905.55,3681.26,0.0
C_hit,orig,baseline,baseline,10,128,918.24,937.99,838.31,28.57,0.0,0.00,0.00,0.00,,,918.24,918.24,0.0
C_hit,orig,layers_5,async,10,128,906.99,936.37,845.13,26.01,100.0,293.72,224.57,68.10,,,1199.83,975.48,0.0
C_hit,orig,layers_5,async_bulk,5,128,900.44,924.23,897.38,12.10,100.0,291.11,224.02,7.10,60.16,2.00,1192.66,907.29,0.0
C_hit,orig,layers_5,async_win,10,128,904.66,1075.32,811.95,94.64,100.0,292.20,225.05,7.07,60.34,2.00,1197.99,911.92,0.0
C_hit,orig,layers_5,pread,5,128,870.71,930.64,802.15,47.12,100.0,667.16,225.48,441.60,,,1537.00,1312.68,0.0
C_hit,orig,layers_92,async,10,128,552.28,556.17,480.89,21.68,100.0,421.36,224.71,196.70,,,972.20,747.17,0.0
C_hit,orig,layers_92,async_bulk,5,128,554.96,556.20,547.24,3.60,100.0,413.06,224.51,125.29,64.36,87.00,966.09,675.93,0.0
C_hit,orig,layers_92,async_win,10,128,551.37,557.23,525.93,8.55,100.0,405.62,225.09,115.41,65.10,87.00,957.79,667.17,0.0
C_hit,orig,layers_92,pread,5,128,550.72,556.22,483.62,27.66,100.0,8124.89,225.67,7899.21,,,8652.33,8426.74,0.0
C_hit,orig,leaf_freq_K10,async,10,128,962.02,1036.46,901.14,49.53,100.0,265.77,193.26,72.31,,,1223.19,1035.22,0.0
C_hit,orig,leaf_freq_K10,async_bulk,5,128,914.89,942.24,912.26,13.99,100.0,265.09,195.14,9.39,60.41,3.00,1209.38,924.21,0.0
C_hit,orig,leaf_freq_K10,async_win,10,128,921.58,950.88,818.32,37.13,100.0,262.98,192.67,10.07,60.14,3.00,1208.14,932.18,0.0
C_hit,orig,leaf_freq_K10,pread,5,128,934.29,1118.76,908.36,93.89,100.0,774.30,197.85,582.40,,,1722.67,1516.69,0.0
C_hit,orig,leaf_rand_K10,async,10,128,902.09,935.45,814.66,40.27,100.0,266.51,192.66,74.31,,,1165.86,975.61,0.0
C_hit,orig,leaf_rand_K10,async_bulk,5,128,888.97,919.96,881.40,16.45,100.0,277.29,198.33,14.84,60.58,10.00,1182.63,905.88,0.0
C_hit,orig,leaf_rand_K10,async_win,10,128,929.34,961.55,879.21,33.02,100.0,280.50,200.60,16.36,60.27,10.00,1204.73,945.70,0.0
C_hit,orig,leaf_rand_K10,pread,5,128,919.70,942.64,812.79,46.59,100.0,1119.33,194.69,924.65,,,2036.04,1843.21,0.0
C_hit,orig,learned_markov_14,async,10,128,499.54,542.02,460.39,29.24,100.0,270.86,193.55,77.31,,,773.52,576.79,0.0
C_hit,orig,learned_markov_14,async_bulk,5,128,521.84,1135.40,517.33,307.01,100.0,270.60,194.07,14.96,60.35,6.00,793.23,536.51,0.0
C_hit,orig,learned_markov_14,async_win,10,128,496.51,557.82,490.50,29.99,100.0,269.28,193.05,15.21,60.39,6.00,792.43,511.69,0.0
C_hit,orig,learned_markov_14,pread,5,128,496.77,1115.28,460.73,308.33,100.0,1109.39,227.29,896.40,,,1620.17,1411.02,0.0
C_hit,orig,learned_markov_28,async,10,128,540.31,557.79,481.12,27.07,100.0,287.86,191.69,94.64,,,828.17,635.08,0.0
C_hit,orig,learned_markov_28,async_bulk,5,128,503.51,504.76,468.83,13.97,100.0,279.73,194.23,22.08,61.86,8.00,783.24,526.03,0.0
C_hit,orig,learned_markov_28,async_win,10,128,504.44,545.52,473.27,21.97,100.0,278.17,193.57,22.48,62.60,8.00,789.43,526.91,0.0
C_hit,orig,learned_markov_28,pread,5,128,501.25,503.85,500.49,1.38,100.0,1103.15,196.48,884.72,,,1603.64,1385.39,0.0
A,orig,lp_shuf,pread,5,128,101.43,104.06,96.23,3.06,100.0,265762.87,140.66,265622.72,,,265859.10,265718.95,0.0
A,orig,lp_sorted,pread,5,128,94.98,101.10,92.32,3.51,100.0,18370.92,140.19,18230.11,,,18467.89,18327.08,0.0
B,orig,lp_shuf,pread,5,128,100.37,101.17,98.04,1.10,100.0,271043.72,140.93,270902.80,,,271144.24,271003.32,0.0
B,orig,lp_sorted,pread,5,128,95.26,97.18,89.48,2.73,100.0,18049.59,141.73,17902.93,,,18144.85,17998.19,0.0
C,orig,lp_shuf,pread,5,128,92.54,92.79,91.87,0.41,100.0,28800.67,140.85,28662.08,,,28893.48,28754.89,0.0
C,orig,lp_sorted,pread,5,128,91.82,94.64,91.16,1.43,100.0,2899.90,143.03,2756.87,,,2993.32,2850.29,0.0
C_hit,orig,lp_shuf,pread,5,128,95.65,98.35,93.76,1.73,100.0,53199.83,140.33,53068.98,,,53295.48,53164.63,0.0
C_hit,orig,lp_sorted,pread,5,128,93.42,95.76,92.81,1.22,100.0,4717.80,141.21,4575.87,,,4814.09,4672.16,0.0
A,1gb,2d,async,10,128,562.06,565.27,498.68,21.60,100.0,285.56,197.69,87.80,,,845.29,648.75,0.0
A,1gb,2d,pread,5,128,563.69,586.31,524.11,21.56,100.0,2180.54,197.17,1980.62,,,2745.57,2544.31,0.0
A,1gb,2e_K10,async,10,128,562.24,593.84,496.43,33.60,100.0,297.78,197.95,100.00,,,861.74,662.93,0.0
A,1gb,2e_K10,pread,5,128,560.78,564.53,532.18,12.23,100.0,3036.26,197.00,2837.86,,,3572.41,3375.42,0.0
A,1gb,2e_K500,async,10,128,604.44,662.00,510.84,45.52,100.0,1034.27,197.48,835.94,,,1603.32,1403.93,0.0
A,1gb,2e_K500,pread,5,128,598.04,604.69,565.34,14.63,100.0,18863.07,196.54,18666.69,,,19467.82,19271.44,0.0
A,1gb,2f_slru,async,10,128,99.82,101.08,93.91,2.00,100.0,7310.62,228.44,7076.72,,,7410.62,7176.72,0.0
A,1gb,2f_slru,pread,5,128,98.83,102.80,94.69,2.91,100.0,19090.70,228.03,18863.70,,,19185.39,18958.39,0.0
A,1gb,2f_top100,async,10,128,589.63,596.19,497.31,32.54,100.0,429.40,227.95,201.02,,,1010.20,784.28,0.0
A,1gb,2f_top100,pread,5,128,591.20,597.40,589.39,3.18,100.0,9125.87,229.00,8899.84,,,9718.27,9489.23,0.0
A,1gb,2f_top14,async,10,128,591.53,597.59,525.99,22.20,100.0,276.87,196.46,79.63,,,869.52,673.29,0.0
A,1gb,2f_top14,pread,5,128,597.06,598.93,530.30,26.48,100.0,1553.07,197.30,1355.51,,,2150.36,1952.74,0.0
A,1gb,2f_top28,async,10,128,565.33,574.02,533.39,10.89,100.0,327.97,228.33,99.19,,,890.21,663.10,0.0
A,1gb,2f_top28,pread,5,128,562.83,563.08,495.25,26.82,100.0,2766.92,229.24,2537.68,,,3329.75,3100.51,0.0
A,1gb,2f_top500,async,10,128,603.84,606.22,534.78,28.18,100.0,1040.66,227.56,813.86,,,1608.51,1380.34,0.0
A,1gb,2f_top500,pread,5,128,603.97,606.90,565.24,15.77,100.0,18739.53,228.33,18511.10,,,19343.50,19115.07,0.0
A,1gb,baseline,baseline,10,128,1367.85,1424.62,1281.57,53.08,0.0,0.00,0.00,0.00,,,1367.85,1367.85,0.0
A,1gb,layers_5,async,10,128,1382.67,1450.12,1244.95,63.27,100.0,266.09,197.86,68.73,,,1647.63,1450.57,0.0
A,1gb,layers_5,pread,5,128,1372.10,1381.91,1281.29,40.03,100.0,705.35,198.11,507.39,,,2068.61,1872.83,0.0
A,1gb,layers_92,async,10,128,945.56,988.87,853.13,45.28,100.0,390.43,196.88,193.53,,,1330.94,1133.87,0.0
A,1gb,layers_92,pread,5,128,866.59,919.98,825.05,35.89,100.0,8363.63,196.62,8165.64,,,9223.43,9026.68,0.0
A,1gb,leaf_freq_K10,async,10,128,1497.51,2327.02,1384.90,441.47,100.0,304.57,228.80,75.38,,,1802.08,1573.62,0.0
A,1gb,leaf_freq_K10,pread,5,128,1476.05,1497.45,1305.37,71.97,100.0,1156.78,228.50,928.30,,,2604.91,2375.34,0.0
A,1gb,leaf_rand_K10,async,10,128,1434.29,1501.38,1336.24,59.59,100.0,303.86,227.38,76.12,,,1737.47,1510.13,0.0
A,1gb,leaf_rand_K10,pread,5,128,1413.35,1481.00,1359.42,48.83,100.0,1149.01,228.90,920.31,,,2562.36,2333.70,0.0
A,ta,2d,async,10,128,577.66,583.83,575.11,3.31,67.4,309.96,197.68,112.50,,,888.74,690.32,0.0
A,ta,2d,pread,5,128,554.57,588.20,551.21,17.33,100.0,996.57,197.17,798.98,,,1563.92,1365.47,0.0
A,ta,2e_K10,async,10,128,579.91,651.04,513.60,49.58,98.2,322.67,197.38,125.25,,,902.42,705.33,0.0
A,ta,2e_K10,pread,5,128,580.37,608.24,515.80,32.12,100.0,2000.05,195.89,1805.95,,,2575.89,2381.79,0.0
A,ta,2e_K500,async,10,128,712.02,1062.32,566.25,200.14,39.1,959.66,196.90,762.29,,,1676.89,1483.02,0.0
A,ta,2e_K500,pread,5,128,180.59,182.59,178.67,1.42,100.0,17855.64,197.89,17656.47,,,18036.11,17836.94,0.0
A,ta,2f_slru,async,10,128,96.73,98.70,95.30,1.07,100.0,7182.84,197.59,6985.77,,,7279.23,7082.16,0.0
A,ta,2f_slru,pread,5,128,96.56,98.33,95.88,0.99,100.0,17742.44,196.51,17544.66,,,17839.00,17641.22,0.0
A,ta,2f_top100,async,10,128,583.86,600.93,578.78,8.86,100.0,387.35,198.20,190.40,,,973.72,775.55,0.0
A,ta,2f_top100,pread,5,128,581.93,583.83,579.14,1.92,100.0,9819.61,196.68,9623.25,,,10398.75,10202.39,0.0
A,ta,2f_top14,async,10,128,578.66,582.16,513.81,26.21,100.0,275.69,197.25,78.89,,,854.94,657.32,0.0
A,ta,2f_top14,pread,5,128,581.82,592.57,580.66,5.41,100.0,1320.73,197.59,1122.93,,,1915.59,1718.00,0.0
A,ta,2f_top28,async,10,128,579.44,583.05,576.00,2.14,100.0,292.84,197.38,96.42,,,873.85,676.06,0.0
A,ta,2f_top28,pread,5,128,580.04,581.81,576.75,1.83,100.0,2634.55,198.12,2435.95,,,3215.97,3018.01,0.0
A,ta,2f_top500,async,10,128,631.11,1081.16,622.96,195.05,100.0,995.72,197.85,797.03,,,1643.20,1447.01,0.0
A,ta,2f_top500,pread,5,128,181.17,184.18,180.67,1.46,100.0,17979.27,196.74,17782.59,,,18161.49,17964.81,0.0
A,ta,baseline,baseline,10,128,797.20,804.41,704.93,38.70,0.0,0.00,0.00,0.00,,,797.20,797.20,0.0
A,ta,layers_5,async,10,128,993.65,1001.51,909.87,38.25,100.0,266.74,197.38,69.00,,,1259.97,1062.73,0.0
A,ta,layers_5,pread,5,128,578.84,583.02,512.27,27.42,100.0,447.67,197.07,250.64,,,1026.51,829.44,0.0
A,ta,layers_92,async,10,128,571.52,574.85,512.54,17.85,100.0,364.45,197.65,166.29,,,935.98,738.90,0.0
A,ta,layers_92,pread,5,128,585.35,593.06,578.67,5.20,100.0,1013.91,196.86,817.05,,,1597.75,1402.28,0.0
A,ta,leaf_freq_K10,async,10,128,765.89,814.47,691.27,43.04,100.0,273.53,198.02,74.95,,,1039.42,841.34,0.0
A,ta,leaf_freq_K10,pread,5,128,786.94,792.74,784.72,3.10,100.0,1097.77,196.98,900.86,,,1885.06,1687.73,0.0
A,ta,leaf_rand_K10,async,10,128,755.06,790.14,686.33,27.98,100.0,273.74,197.75,75.41,,,1029.22,830.67,0.0
A,ta,leaf_rand_K10,pread,5,128,758.64,786.76,746.80,17.21,100.0,1120.32,196.34,923.98,,,1870.86,1674.99,0.0
A,vacuum,2d,async,10,128,576.21,591.22,506.66,23.06,100.0,274.59,197.37,77.48,,,851.42,653.81,0.0
A,vacuum,2d,pread,5,128,573.70,575.45,506.95,26.84,100.0,1384.16,197.08,1188.12,,,1960.00,1763.73,0.0
A,vacuum,2e_K10,async,10,128,572.57,578.44,511.29,24.33,100.0,285.92,196.30,90.04,,,858.73,662.30,0.0
A,vacuum,2e_K10,pread,5,128,574.50,579.08,570.72,3.33,100.0,2216.27,199.21,2015.67,,,2790.69,2591.48,0.0
A,vacuum,2e_K500,async,10,128,721.51,858.78,565.69,97.66,19.0,897.93,197.45,701.49,,,1620.09,1422.04,0.0
A,vacuum,2e_K500,pread,5,128,533.26,535.96,529.37,2.46,100.0,15840.74,196.40,15645.22,,,16370.11,16174.59,0.0
A,vacuum,2f_slru,async,10,128,96.77,99.01,95.70,1.25,100.0,5545.51,197.44,5347.39,,,5642.68,5444.56,0.0
A,vacuum,2f_slru,pread,5,128,97.45,97.95,94.84,1.13,100.0,14222.06,197.65,14021.80,,,14319.81,14119.55,0.0
A,vacuum,2f_top100,async,10,128,574.84,577.25,509.70,19.66,100.0,392.31,196.34,193.83,,,966.12,768.09,0.0
A,vacuum,2f_top100,pread,5,128,576.30,581.62,568.34,4.92,100.0,9138.30,196.49,8942.85,,,9714.60,9519.15,0.0
A,vacuum,2f_top14,async,10,128,573.35,577.89,511.41,19.02,100.0,276.26,196.83,79.35,,,850.17,653.77,0.0
A,vacuum,2f_top14,pread,5,128,575.54,576.70,573.41,1.33,100.0,1545.61,196.67,1348.59,,,2119.63,1922.61,0.0
A,vacuum,2f_top28,async,10,128,571.90,582.86,507.26,30.95,100.0,295.72,198.12,97.57,,,868.79,671.48,0.0
A,vacuum,2f_top28,pread,5,128,576.92,842.11,572.90,133.14,100.0,2751.70,197.39,2555.11,,,3329.03,3132.52,0.0
A,vacuum,2f_top500,async,10,128,625.00,956.14,503.84,150.00,12.2,849.97,198.22,652.03,,,1485.41,1287.20,0.0
A,vacuum,2f_top500,pread,5,128,545.20,556.58,532.10,8.77,100.0,15900.03,197.42,15702.61,,,16432.13,16234.71,0.0
A,vacuum,baseline,baseline,10,128,1071.47,1078.44,996.12,26.53,0.0,0.00,0.00,0.00,,,1071.47,1071.47,0.0
A,vacuum,layers_5,async,10,128,975.22,982.12,966.35,4.53,100.0,265.06,196.41,69.06,,,1241.95,1044.16,0.0
A,vacuum,layers_5,pread,5,128,968.55,976.45,903.34,27.23,100.0,777.21,194.63,582.48,,,1748.91,1549.89,0.0
A,vacuum,layers_92,async,10,128,576.00,579.77,518.57,17.49,100.0,378.02,196.92,180.92,,,955.30,757.08,0.0
A,vacuum,layers_92,pread,5,128,574.56,577.80,511.32,25.67,100.0,7779.32,197.92,7580.85,,,8332.34,8139.97,0.0
A,vacuum,leaf_freq_K10,async,10,128,1066.63,1069.92,932.10,40.51,100.0,273.08,197.13,75.53,,,1340.54,1142.74,0.0
A,vacuum,leaf_freq_K10,pread,5,128,1065.55,1066.74,1061.15,1.99,100.0,1119.76,197.39,922.39,,,2185.31,1987.94,0.0
A,vacuum,leaf_rand_K10,async,10,128,1068.27,1072.38,995.94,21.97,100.0,273.59,197.86,75.69,,,1342.75,1144.23,0.0
A,vacuum,leaf_rand_K10,pread,5,128,1066.82,1068.47,932.92,65.48,100.0,1119.49,196.44,923.40,,,2150.39,1960.41,0.0
B,1gb,2d,async,10,128,635.80,641.85,627.10,5.77,100.0,284.77,197.05,87.41,,,920.64,724.12,0.0
B,1gb,2d,pread,5,128,654.03,663.48,625.60,13.48,100.0,2167.26,195.83,1971.79,,,2826.24,2630.77,0.0
B,1gb,2e_K10,async,10,128,624.61,634.88,599.45,11.93,100.0,297.97,196.03,101.98,,,923.13,728.36,0.0
B,1gb,2e_K10,pread,5,128,654.31,669.01,586.89,35.95,100.0,3104.67,195.57,2907.93,,,3772.98,3576.24,0.0
B,1gb,2e_K500,async,10,128,657.02,1205.49,596.91,301.09,100.0,1080.95,195.76,884.04,,,1738.62,1541.63,0.0
B,1gb,2e_K500,pread,5,128,652.53,661.00,613.91,16.92,100.0,27472.23,196.97,27275.22,,,28126.62,27929.61,0.0
B,1gb,2f_slru,async,10,128,99.18,130.48,95.38,16.91,100.0,7332.99,196.53,7137.15,,,7432.20,7235.57,0.0
B,1gb,2f_slru,pread,5,128,99.34,446.03,98.56,173.32,100.0,19485.91,196.88,19289.69,,,19585.19,19388.97,0.0
B,1gb,2f_top100,async,10,128,646.74,663.49,530.75,43.89,100.0,386.41,196.47,190.24,,,1036.53,840.00,0.0
B,1gb,2f_top100,pread,5,128,662.89,667.24,658.71,3.39,100.0,8957.01,196.90,8759.83,,,9615.72,9418.54,0.0
B,1gb,2f_top14,async,10,128,648.16,669.24,575.74,27.00,100.0,278.23,197.54,79.64,,,926.15,729.15,0.0
B,1gb,2f_top14,pread,5,128,658.47,665.83,632.34,12.09,100.0,1516.33,196.06,1321.32,,,2171.17,1976.16,0.0
B,1gb,2f_top28,async,10,128,658.70,668.93,639.54,8.43,100.0,296.27,196.34,99.50,,,955.81,759.37,0.0
B,1gb,2f_top28,pread,5,128,657.33,665.39,634.98,10.63,100.0,2700.85,196.35,2502.55,,,3365.37,3169.02,0.0
B,1gb,2f_top500,async,10,128,653.33,662.20,532.24,37.21,100.0,1012.14,196.85,816.99,,,1659.78,1462.38,0.0
B,1gb,2f_top500,pread,5,128,652.70,661.15,596.37,23.86,100.0,27650.99,196.76,27454.04,,,28301.34,28104.39,0.0
B,1gb,baseline,baseline,10,128,1317.12,1352.76,1146.81,57.54,0.0,0.00,0.00,0.00,,,1317.12,1317.12,0.0
B,1gb,layers_5,async,10,128,1272.36,1357.85,1207.10,47.07,100.0,298.29,228.55,69.42,,,1569.79,1341.09,0.0
B,1gb,layers_5,pread,5,128,1284.04,1312.84,1166.04,52.18,100.0,729.33,228.57,501.04,,,2002.16,1772.32,0.0
B,1gb,layers_92,async,10,128,985.23,1054.23,958.52,35.76,100.0,424.89,227.40,196.61,,,1408.84,1182.27,0.0
B,1gb,layers_92,pread,5,128,1003.71,1023.07,957.71,23.63,100.0,8303.57,228.71,8074.32,,,9325.70,9097.06,0.0
B,1gb,leaf_freq_K10,async,10,128,1378.61,1444.05,1188.76,72.89,100.0,272.44,197.09,75.46,,,1651.33,1454.90,0.0
B,1gb,leaf_freq_K10,pread,5,128,1356.85,1388.22,1196.80,75.98,100.0,1091.49,196.51,895.45,,,2473.47,2276.96,0.0
B,1gb,leaf_rand_K10,async,10,128,1415.99,1459.79,1374.40,27.38,100.0,274.74,197.77,76.74,,,1691.06,1492.62,0.0
B,1gb,leaf_rand_K10,pread,5,128,1441.82,1486.58,1323.01,71.49,100.0,1123.01,197.27,926.91,,,2560.59,2365.16,0.0
B,ta,2d,async,10,128,590.99,643.25,585.55,27.74,77.5,335.95,228.97,106.77,,,927.90,698.61,0.0
B,ta,2d,pread,5,128,572.81,573.29,571.35,0.69,100.0,1075.82,227.87,847.95,,,1649.19,1420.64,0.0
B,ta,2e_K10,async,10,128,660.95,665.17,656.48,2.99,88.0,347.15,228.60,118.25,,,1008.79,779.74,0.0
B,ta,2e_K10,pread,5,128,660.68,665.23,658.92,2.66,100.0,2299.60,228.98,2070.58,,,2960.90,2731.88,0.0
B,ta,2e_K500,async,10,128,696.75,981.13,538.67,145.80,23.1,948.01,228.18,720.62,,,1633.93,1405.76,0.0
B,ta,2e_K500,pread,5,128,585.72,590.07,564.35,9.37,100.0,17215.87,228.64,16981.61,,,17806.34,17572.08,0.0
B,ta,2f_slru,async,10,128,96.51,97.04,95.52,0.47,100.0,7237.35,228.54,7008.93,,,7333.70,7105.27,0.0
B,ta,2f_slru,pread,5,128,95.39,97.16,93.78,1.25,100.0,18201.32,228.28,17971.76,,,18296.27,18066.71,0.0
B,ta,2f_top100,async,10,128,693.16,693.93,556.57,40.96,100.0,422.08,228.78,192.94,,,1113.81,885.01,0.0
B,ta,2f_top100,pread,5,128,694.25,695.51,663.24,15.09,100.0,9829.57,228.11,9600.88,,,10524.06,10295.37,0.0
B,ta,2f_top14,async,10,128,692.84,695.10,665.50,8.41,100.0,307.49,228.57,79.48,,,1000.88,772.48,0.0
B,ta,2f_top14,pread,5,128,692.11,693.70,663.83,11.58,100.0,1626.37,227.24,1400.59,,,2318.48,2092.70,0.0
B,ta,2f_top28,async,10,128,692.54,693.64,663.32,8.80,100.0,326.34,228.53,97.80,,,1017.95,790.85,0.0
B,ta,2f_top28,pread,5,128,691.42,694.10,662.22,14.86,100.0,3133.17,228.56,2906.62,,,3824.59,3598.04,0.0
B,ta,2f_top500,async,10,128,690.86,691.17,689.02,0.68,100.0,1040.86,228.66,812.42,,,1731.78,1503.25,0.0
B,ta,2f_top500,pread,5,128,634.67,653.88,566.58,31.04,100.0,17822.23,228.64,17592.62,,,18403.08,18174.44,0.0
B,ta,baseline,baseline,10,128,840.48,884.59,789.84,30.86,0.0,0.00,0.00,0.00,,,840.48,840.48,0.0
B,ta,layers_5,async,10,128,1074.94,1082.72,1039.11,16.64,100.0,296.99,229.09,68.12,,,1369.37,1143.09,0.0
B,ta,layers_5,pread,5,128,671.13,673.06,650.05,8.69,100.0,476.90,229.17,248.44,,,1147.07,918.13,0.0
B,ta,layers_92,async,10,128,585.61,661.58,578.45,30.74,62.0,395.33,228.84,166.48,,,983.40,754.75,0.0
B,ta,layers_92,pread,5,128,598.00,648.79,596.80,24.69,100.0,1079.88,228.74,850.77,,,1680.79,1451.98,0.0
B,ta,leaf_freq_K10,async,10,128,865.65,1421.83,735.01,311.11,100.0,303.90,228.63,74.75,,,1169.38,941.06,0.0
B,ta,leaf_freq_K10,pread,5,128,803.76,863.02,745.27,51.11,100.0,1152.62,228.10,924.31,,,1956.66,1728.56,0.0
B,ta,leaf_rand_K10,async,10,128,862.00,875.47,703.28,49.06,100.0,303.65,227.94,75.51,,,1165.39,937.44,0.0
B,ta,leaf_rand_K10,pread,5,128,864.97,872.00,643.68,89.47,100.0,1131.25,228.53,901.36,,,2004.39,1774.50,0.0
B,vacuum,2d,async,10,128,615.75,658.30,524.71,51.09,100.0,308.05,229.07,78.03,,,922.88,693.08,0.0
B,vacuum,2d,pread,5,128,599.67,652.08,493.48,55.69,100.0,1406.10,229.61,1183.46,,,1988.15,1758.14,0.0
B,vacuum,2e_K10,async,10,128,592.68,663.07,492.97,52.35,100.0,319.50,228.87,90.47,,,912.44,682.75,0.0
B,vacuum,2e_K10,pread,5,128,601.00,657.71,534.53,45.82,100.0,2338.37,228.81,2109.77,,,2966.05,2736.95,0.0
B,vacuum,2e_K500,async,10,128,638.63,707.24,578.63,52.30,100.0,1098.43,228.68,868.61,,,1730.58,1503.44,0.0
B,vacuum,2e_K500,pread,5,128,591.64,608.47,576.99,11.14,100.0,14173.93,228.91,13944.92,,,14770.90,14541.89,0.0
B,vacuum,2f_slru,async,10,128,96.62,98.40,94.95,1.31,100.0,5589.84,228.93,5360.73,,,5686.89,5457.79,0.0
B,vacuum,2f_slru,pread,5,128,94.49,95.85,93.69,0.80,100.0,14014.63,227.90,13787.37,,,14108.32,13881.06,0.0
B,vacuum,2f_top100,async,10,128,610.91,660.14,528.06,51.46,100.0,419.39,228.16,190.99,,,1038.01,807.40,0.0
B,vacuum,2f_top100,pread,5,128,532.14,633.89,494.42,56.65,100.0,8961.43,228.67,8737.94,,,9488.94,9265.45,0.0
B,vacuum,2f_top14,async,10,128,593.74,635.15,531.19,36.23,100.0,308.84,228.61,80.09,,,902.90,674.05,0.0
B,vacuum,2f_top14,pread,5,128,589.20,595.40,526.95,26.05,100.0,1549.59,228.06,1321.54,,,2145.36,1917.31,0.0
B,vacuum,2f_top28,async,10,128,590.86,667.13,493.50,53.06,100.0,325.75,228.48,97.42,,,915.58,687.86,0.0
B,vacuum,2f_top28,pread,5,128,561.81,622.56,526.90,39.22,100.0,2756.52,227.45,2529.47,,,3344.74,3117.69,0.0
B,vacuum,2f_top500,async,10,128,641.88,711.52,581.54,47.98,100.0,1039.43,228.33,810.60,,,1680.85,1451.66,0.0
B,vacuum,2f_top500,pread,5,128,586.82,610.69,576.78,14.32,100.0,13815.83,227.70,13585.90,,,14426.37,14196.44,0.0
B,vacuum,baseline,baseline,10,128,1024.76,1175.25,920.58,90.32,0.0,0.00,0.00,0.00,,,1024.76,1024.76,0.0
B,vacuum,layers_5,async,10,128,964.50,1051.30,877.43,58.33,100.0,297.75,228.28,69.41,,,1262.12,1033.83,0.0
B,vacuum,layers_5,pread,5,128,1047.02,1076.51,912.67,62.64,100.0,813.07,229.44,585.56,,,1864.55,1635.03,0.0
B,vacuum,layers_92,async,10,128,551.21,602.23,526.92,29.30,100.0,413.37,228.69,184.56,,,968.59,739.70,0.0
B,vacuum,layers_92,pread,5,128,538.48,603.51,494.28,48.03,100.0,7785.72,227.84,7554.67,,,8304.29,8078.33,0.0
B,vacuum,leaf_freq_K10,async,10,128,1090.20,1155.41,964.11,58.17,100.0,303.23,229.79,74.61,,,1396.03,1165.50,0.0
B,vacuum,leaf_freq_K10,pread,5,128,1099.78,1160.62,1064.71,35.67,100.0,1155.27,228.67,926.60,,,2254.24,2024.30,0.0
B,vacuum,leaf_rand_K10,async,10,128,1096.00,1139.77,1060.83,26.36,100.0,304.73,230.05,75.44,,,1399.99,1168.49,0.0
B,vacuum,leaf_rand_K10,pread,5,128,1069.75,1100.12,972.80,47.77,100.0,1150.31,227.38,923.86,,,2195.29,1967.06,0.0
C,1gb,2d,async,10,128,488.04,954.89,448.05,244.37,100.0,298.91,226.30,72.15,,,786.95,560.78,0.0
C,1gb,2d,pread,5,128,515.53,517.34,479.28,16.26,100.0,909.74,227.27,682.36,,,1427.38,1200.00,0.0
C,1gb,2e_K10,async,10,128,173.66,442.75,144.72,148.50,100.0,313.85,228.22,85.97,,,487.13,259.97,0.0
C,1gb,2e_K10,pread,5,128,175.85,176.08,145.04,12.22,100.0,1711.02,226.27,1484.50,,,1876.45,1650.10,0.0
C,1gb,2e_K500,async,10,128,178.33,179.88,175.19,1.64,100.0,911.01,226.87,686.44,,,1089.48,864.69,0.0
C,1gb,2e_K500,pread,5,128,175.34,178.47,170.53,2.78,100.0,4604.16,226.98,4380.66,,,4774.69,4551.19,0.0
C,1gb,2f_slru,async,10,128,92.46,96.55,90.31,2.08,100.0,1657.28,227.32,1429.85,,,1749.93,1522.50,0.0
C,1gb,2f_slru,pread,5,128,90.94,92.71,89.17,1.36,100.0,5462.62,227.01,5235.22,,,5551.79,5324.39,0.0
C,1gb,2f_top100,async,10,128,516.60,521.79,457.01,24.51,100.0,405.75,227.51,178.12,,,921.67,694.16,0.0
C,1gb,2f_top100,pread,5,128,512.94,516.87,459.69,22.86,100.0,2058.10,228.37,1829.68,,,2564.34,2335.97,0.0
C,1gb,2f_top14,async,10,128,519.37,583.68,480.63,38.36,100.0,304.87,227.06,78.23,,,824.59,597.54,0.0
C,1gb,2f_top14,pread,5,128,512.79,562.93,479.50,33.20,100.0,1532.90,226.40,1307.79,,,2037.97,1811.58,0.0
C,1gb,2f_top28,async,10,128,519.95,568.38,508.92,22.17,100.0,320.58,226.76,94.19,,,842.67,614.40,0.0
